"'data_estimativa'";"data_pagamento";"base_de_calculo";"perc_transmitido";"'finalidade_construcao'";"'logradouro'";"n_endereco";"n_unidade";"'complemento_endereco'";"'bairro'";"cep";"area_total_terreno";"area_constr_total";"area_constr_privativa";"ano_construcao";"'n_matricula_reg_imoveis'";"'n_zona_reg_imoveis'";"'situacao'"
"'2015-06-30'";"2015-06-30 00:00:00";"565000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua tenente joao cicero'";"334""";"";"'apto 901 edf antonio melo'";"'Boa Viagem'";"";"508,7";"122,05";"122,05";"2008""";"''";"''";"'CONCLUIDO'"
"'2015-05-21'";"2015-05-21 00:00:00";"980000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua professor jose brandao'";"269""";"";"'apto 2402 edf rio senna'";"'Boa Viagem'";"";"1861,0";"237,97";"237,97";"2002""";"''";"''";"'CONCLUIDO'"
"'2015-12-29'";"2015-12-29 00:00:00";"208000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua tenente joao cicero'";"186""";"";"'apto 0102 edf sobrado residence'";"'Boa Viagem'";"";"600,0";"63,75";"63,75";"1999""";"''";"''";"'CONCLUIDO'"
"'2015-07-02'";"2015-07-02 00:00:00";"180000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua tenente joao cicero'";"186""";"";"'apto 0702 edf sobrado residence'";"'Boa Viagem'";"";"600,0";"63,75";"63,75";"1999""";"''";"''";"'CONCLUIDO'"
"'2015-09-10'";"2015-09-10 00:00:00";"195000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua dos navegantes'";"2233""";"";"'apto 0006'";"'Boa Viagem'";"";"473,0";"69,71";"69,71";"1962""";"''";"''";"'CONCLUIDO'"
"'2015-05-20'";"2015-05-20 00:00:00";"145000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua dos navegantes'";"2225""";"";"'apto 04 edf jaci'";"'Boa Viagem'";"";"587,25";"37,37";"37,37";"1962""";"''";"''";"'CONCLUIDO'"
"'2015-10-01'";"2015-10-01 00:00:00";"220000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua dos navegantes'";"2225""";"";"'apto 08 edf jaci'";"'Boa Viagem'";"";"587,25";"48,37";"48,37";"1962""";"''";"''";"'CONCLUIDO'"
"'2015-10-22'";"2015-10-22 00:00:00";"682606.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"2682""";"";"'apto 0202 edf mirante'";"'Boa Viagem'";"";"972,0";"191,3";"191,3";"1966""";"''";"''";"'CONCLUIDO'"
"'2015-02-25'";"2015-02-25 00:00:00";"5500000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"2764""";"";"'apto 1100 edf arrecifes'";"'Boa Viagem'";"";"1343,72";"1018,94";"1018,94";"1988""";"''";"''";"'CONCLUIDO'"
"'2015-04-22'";"2015-04-22 00:00:00";"650000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"2804""";"";"'apto 0101 bloco b-edf clarice lispector'";"'Boa Viagem'";"";"1355,85";"145,16";"145,16";"1986""";"''";"''";"'CONCLUIDO'"
"'2015-05-20'";"2015-05-20 00:00:00";"715000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"2804""";"";"'apto 0401 bloco b-edf clarice lispector'";"'Boa Viagem'";"";"1355,85";"145,16";"145,16";"1986""";"''";"''";"'CONCLUIDO'"
"'2015-03-05'";"2015-03-05 00:00:00";"720000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"2804""";"";"'apto 1002 bloco b-edf clarice lispector'";"'Boa Viagem'";"";"1355,85";"145,16";"145,16";"1986""";"''";"''";"'CONCLUIDO'"
"'2015-04-07'";"2015-04-07 00:00:00";"712800.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"2804""";"";"'apto 0701 bloco b-edf clarice lispector'";"'Boa Viagem'";"";"1355,85";"145,16";"145,16";"1986""";"''";"''";"'CONCLUIDO'"
"'2015-02-20'";"2015-02-20 00:00:00";"5500000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'av boa viagem'";"2820""";"";"'apto 1301 edf maria izabel'";"'Boa Viagem'";"";"1273,5";"1105,73";"1105,73";"1987""";"''";"''";"'CONCLUIDO'"
"'2015-05-21'";"2015-05-21 00:00:00";"425000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"380""";"";"'apto 0502 edf igapó'";"'Boa Viagem'";"";"1159,84";"152,53";"152,53";"1986""";"''";"''";"'CONCLUIDO'"
"'2015-06-11'";"2015-06-11 00:00:00";"250000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"408""";"";"'apto 2005 edf golden dive home service'";"'Boa Viagem'";"";"870,0";"46,46";"46,46";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-04-30'";"2015-04-30 00:00:00";"230000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"408""";"";"'apto 205 edf golden dive home service'";"'Boa Viagem'";"";"870,0";"46,46";"46,46";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-05-11'";"2015-05-11 00:00:00";"420000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"408""";"";"'apto 404 edf golden dive home service'";"'Boa Viagem'";"";"870,0";"88,69";"88,69";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-05-18'";"2015-05-18 00:00:00";"400000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"408""";"";"'apto 404 edf golden dive home service'";"'Boa Viagem'";"";"870,0";"88,69";"88,69";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-05-28'";"2015-05-28 00:00:00";"250000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"408""";"";"'apto 701 edf golden dive home service'";"'Boa Viagem'";"";"870,0";"53,0";"53,0";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-06-03'";"2015-06-03 00:00:00";"250000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"408""";"";"'apto 701 edf golden dive home service'";"'Boa Viagem'";"";"870,0";"53,0";"53,0";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-11-20'";"2015-11-20 00:00:00";"230000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"408""";"";"'apto 803 edf golden dive home service'";"'Boa Viagem'";"";"870,0";"44,46";"44,46";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-10-27'";"2015-10-27 00:00:00";"230000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"408""";"";"'apto 805 edf golden dive home service'";"'Boa Viagem'";"";"870,0";"46,46";"46,46";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-11-10'";"2015-11-10 00:00:00";"240000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"408""";"";"'apto 1302 edf golden dive home service'";"'Boa Viagem'";"";"870,0";"47,84";"47,84";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-04-10'";"2015-04-10 00:00:00";"230000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"408""";"";"'apto 1603 edf golden dive home service'";"'Boa Viagem'";"";"870,0";"44,46";"44,46";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-08-28'";"2015-08-28 00:00:00";"230000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"408""";"";"'apto 1703 edf golden dive home service'";"'Boa Viagem'";"";"870,0";"44,46";"44,46";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-03-05'";"2015-03-05 00:00:00";"230000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"408""";"";"'apto 1803 edf golden dive home service'";"'Boa Viagem'";"";"870,0";"44,46";"44,46";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-08-21'";"2015-08-21 00:00:00";"280000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"657""";"";"'apto 2103 edf golden point home service'";"'Boa Viagem'";"";"754,0";"56,74";"56,74";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-06-09'";"2015-06-09 00:00:00";"268000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"657""";"";"'apto 604 edf golden point home service'";"'Boa Viagem'";"";"754,0";"53,48";"53,48";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-09-28'";"2015-09-28 00:00:00";"320000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"657""";"";"'apto 402 edf golden point home service'";"'Boa Viagem'";"";"754,0";"69,66";"69,66";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-06-09'";"2015-06-09 00:00:00";"265000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"657""";"";"'apto 504 edf golden point home service'";"'Boa Viagem'";"";"754,0";"53,48";"53,48";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-03-18'";"2015-03-18 00:00:00";"240000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"657""";"";"'apto 801 edf golden point home service'";"'Boa Viagem'";"";"754,0";"40,35";"40,35";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-12-29'";"2015-12-29 00:00:00";"290000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"657""";"";"'apto 802 edf golden point home service'";"'Boa Viagem'";"";"754,0";"69,66";"69,66";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-04-30'";"2015-04-30 00:00:00";"240000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"657""";"";"'apto 1101 edf golden point home service'";"'Boa Viagem'";"";"754,0";"40,35";"40,35";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-06-11'";"2015-06-11 00:00:00";"320000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"657""";"";"'apto 1303 edf golden point home service'";"'Boa Viagem'";"";"754,0";"56,74";"56,74";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-06-18'";"2015-06-18 00:00:00";"280000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"657""";"";"'apto 1503 edf golden point home service'";"'Boa Viagem'";"";"754,0";"56,74";"56,74";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-06-18'";"2015-06-18 00:00:00";"280000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"657""";"";"'apto 1504 edf golden point home service'";"'Boa Viagem'";"";"754,0";"53,48";"53,48";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-11-12'";"2015-11-12 00:00:00";"340000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"657""";"";"'apto 1902 edf golden point home service'";"'Boa Viagem'";"";"754,0";"69,66";"69,66";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-01-08'";"2015-01-08 00:00:00";"340000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua francisco da cunha'";"657""";"";"'apto 2302 edf golden point home service'";"'Boa Viagem'";"";"754,0";"69,66";"69,66";"2011""";"''";"''";"'CONCLUIDO'"
"'2015-06-16'";"2015-06-16 00:00:00";"5000000.00";"100.00";"'Edificação Especial'";"'av engenheiro domingos ferreira'";"2769""";"";"''";"'Boa Viagem'";"";"481,0";"407,5";"407,5";"1997""";"''";"''";"'CONCLUIDO'"
"'2015-11-20'";"2015-11-20 00:00:00";"342700.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua tenente joao cicero'";"99""";"";"'apto 0201 bloco b'";"'Boa Viagem'";"";"781,74";"161,33";"161,33";"1969""";"''";"''";"'CONCLUIDO'"
"'2015-11-12'";"2015-11-12 00:00:00";"255000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua tenente joao cicero'";"111""";"";"'apto 0302 bloco c'";"'Boa Viagem'";"";"781,74";"120,38";"120,38";"1969""";"''";"''";"'CONCLUIDO'"
"'2015-12-09'";"2015-12-09 00:00:00";"575000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua tenente joao cicero'";"87""";"";"'apto 0202 conj resid pereira de lucena-bl a'";"'Boa Viagem'";"";"384,19";"160,0";"160,0";"1972""";"''";"''";"'CONCLUIDO'"
"'2015-09-01'";"2015-09-01 00:00:00";"470000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"2083""";"";"'apto 103 edf studio portal dos arrecifes'";"'Boa Viagem'";"";"1129,0";"88,65";"88,65";"2009""";"''";"''";"'CONCLUIDO'"
"'2015-12-23'";"2015-12-23 00:00:00";"470000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"2083""";"";"'apto 401 edf studio portal dos arrecifes'";"'Boa Viagem'";"";"1129,0";"88,65";"88,65";"2009""";"''";"''";"'CONCLUIDO'"
"'2015-12-10'";"2015-12-10 00:00:00";"470000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"2083""";"";"'apto 401 edf studio portal dos arrecifes'";"'Boa Viagem'";"";"1129,0";"88,65";"88,65";"2009""";"''";"''";"'CONCLUIDO'"
"'2015-07-17'";"2015-07-17 00:00:00";"500000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"2083""";"";"'apto 801 edf studio portal dos arrecifes'";"'Boa Viagem'";"";"1129,0";"88,65";"88,65";"2009""";"''";"''";"'CONCLUIDO'"
"'2015-07-17'";"2015-07-17 00:00:00";"500000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"2083""";"";"'apto 801 edf studio portal dos arrecifes'";"'Boa Viagem'";"";"1129,0";"88,65";"88,65";"2009""";"''";"''";"'CONCLUIDO'"
"'2015-06-12'";"2015-06-12 00:00:00";"530000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"2083""";"";"'apto 1801 edf studio portal dos arrecifes'";"'Boa Viagem'";"";"1129,0";"88,65";"88,65";"2009""";"''";"''";"'CONCLUIDO'"
"'2015-05-27'";"2015-05-27 00:00:00";"535000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"2083""";"";"'apto 1904 edf studio portal dos arrecifes'";"'Boa Viagem'";"";"1129,0";"88,65";"88,65";"2009""";"''";"''";"'CONCLUIDO'"
"'2015-02-02'";"2015-02-02 00:00:00";"500000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"2083""";"";"'apto 701 edf studio portal dos arrecifes'";"'Boa Viagem'";"";"1129,0";"88,65";"88,65";"2009""";"''";"''";"'CONCLUIDO'"
"'2015-01-27'";"2015-01-27 00:00:00";"500000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"2083""";"";"'apto 701 edf studio portal dos arrecifes'";"'Boa Viagem'";"";"1129,0";"88,65";"88,65";"2009""";"''";"''";"'CONCLUIDO'"
"'2015-11-20'";"2015-11-20 00:00:00";"500000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'av conselheiro aguiar'";"2861""";"";"'apto 0202'";"'Boa Viagem'";"";"525,94";"136,0";"136,0";"1967""";"''";"''";"'CONCLUIDO'"
"'2015-11-20'";"2015-11-20 00:00:00";"500000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'av conselheiro aguiar'";"2861""";"";"'apto 0201'";"'Boa Viagem'";"";"525,94";"136,0";"136,0";"1967""";"''";"''";"'CONCLUIDO'"
"'2015-08-25'";"2015-08-25 00:00:00";"400000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"303""";"";"'apto 201 edf golden sea home service'";"'Boa Viagem'";"";"480,0";"93,14";"93,14";"2006""";"''";"''";"'CONCLUIDO'"
"'2015-04-10'";"2015-04-10 00:00:00";"400000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"303""";"";"'apto 201 edf golden sea home service'";"'Boa Viagem'";"";"480,0";"93,14";"93,14";"2006""";"''";"''";"'CONCLUIDO'"
"'2015-02-11'";"2015-02-11 00:00:00";"270000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"303""";"";"'apto 204 edf golden sea home service'";"'Boa Viagem'";"";"480,0";"95,83";"95,83";"2006""";"''";"''";"'CONCLUIDO'"
"'2015-12-23'";"2015-12-23 00:00:00";"394468.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"303""";"";"'apto 104 edf golden sea home service'";"'Boa Viagem'";"";"480,0";"95,83";"95,83";"2006""";"''";"''";"'CONCLUIDO'"
"'2015-05-21'";"2015-05-21 00:00:00";"330000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"291""";"";"'apto 802 golden space home service'";"'Boa Viagem'";"";"1196,0";"59,48";"59,48";"2013""";"''";"''";"'CONCLUIDO'"
"'2015-10-08'";"2015-10-08 00:00:00";"350000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"291""";"";"'apto 903 golden space home service'";"'Boa Viagem'";"";"1196,0";"70,71";"70,71";"2013""";"''";"''";"'CONCLUIDO'"
"'2015-08-25'";"2015-08-25 00:00:00";"304230.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"291""";"";"'apto 1102 golden space home service'";"'Boa Viagem'";"";"1196,0";"59,48";"59,48";"2013""";"''";"''";"'CONCLUIDO'"
"'2015-08-20'";"2015-08-20 00:00:00";"420000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"291""";"";"'apto 1405 golden space home service'";"'Boa Viagem'";"";"1196,0";"88,6";"88,6";"2013""";"''";"''";"'CONCLUIDO'"
"'2015-01-23'";"2015-01-23 00:00:00";"425000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"291""";"";"'apto 1705 golden space home service'";"'Boa Viagem'";"";"1196,0";"88,6";"88,6";"2013""";"''";"''";"'CONCLUIDO'"
"'2015-06-18'";"2015-06-18 00:00:00";"345000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"291""";"";"'apto 2202 golden space home service'";"'Boa Viagem'";"";"1196,0";"59,48";"59,48";"2013""";"''";"''";"'CONCLUIDO'"
"'2015-09-14'";"2015-09-14 00:00:00";"340000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"291""";"";"'apto 2104 golden space home service'";"'Boa Viagem'";"";"1196,0";"59,48";"59,48";"2013""";"''";"''";"'CONCLUIDO'"
"'2015-07-30'";"2015-07-30 00:00:00";"420000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"291""";"";"'apto 1201 golden space home service'";"'Boa Viagem'";"";"1196,0";"88,6";"88,6";"2013""";"''";"''";"'CONCLUIDO'"
"'2015-04-24'";"2015-04-24 00:00:00";"525000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"277""";"";"'apto 1802 edf golden river'";"'Boa Viagem'";"";"1196,0";"141,99";"141,99";"2004""";"''";"''";"'CONCLUIDO'"
"'2015-08-26'";"2015-08-26 00:00:00";"515000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"277""";"";"'apto 1202 edf golden river'";"'Boa Viagem'";"";"1196,0";"141,99";"141,99";"2004""";"''";"''";"'CONCLUIDO'"
"'2015-09-01'";"2015-09-01 00:00:00";"500000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"277""";"";"'apto 0602 edf golden river'";"'Boa Viagem'";"";"1196,0";"141,99";"141,99";"2004""";"''";"''";"'CONCLUIDO'"
"'2015-01-19'";"2015-01-19 00:00:00";"490000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 101 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-01-26'";"2015-01-26 00:00:00";"520000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 402 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-07-28'";"2015-07-28 00:00:00";"515000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 1302 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-10-08'";"2015-10-08 00:00:00";"515000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 1303 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-01-21'";"2015-01-21 00:00:00";"531639.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 2001 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-03-18'";"2015-03-18 00:00:00";"525000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 1401 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-06-19'";"2015-06-19 00:00:00";"525000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 1401 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-11-03'";"2015-11-03 00:00:00";"525000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 1402 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-07-27'";"2015-07-27 00:00:00";"525000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 1403 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-01-05'";"2015-01-05 00:00:00";"525000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 1602 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-03-27'";"2015-03-27 00:00:00";"540000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 1803 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-06-30'";"2015-06-30 00:00:00";"520000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 1803 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-04-07'";"2015-04-07 00:00:00";"580000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 2301 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-07-28'";"2015-07-28 00:00:00";"530000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 2302 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-05-21'";"2015-05-21 00:00:00";"560000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 2503 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-04-22'";"2015-04-22 00:00:00";"580000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"276""";"";"'apto 2601 edf versatti classic'";"'Boa Viagem'";"";"1209,0";"86,21";"86,21";"2014""";"''";"''";"'CONCLUIDO'"
"'2015-11-10'";"2015-11-10 00:00:00";"950000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre bernardino pessoa'";"267""";"";"'apto 1102 edf villa boa viagem'";"'Boa Viagem'";"";"960,0";"406,92";"406,92";"1991""";"''";"''";"'CONCLUIDO'"
"'2015-08-20'";"2015-08-20 00:00:00";"383000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"150""";"";"'apto 0101 edf aroeiras'";"'Boa Viagem'";"";"641,61";"158,84";"158,84";"1975""";"''";"''";"'CONCLUIDO'"
"'2015-12-18'";"2015-12-18 00:00:00";"320000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'av engenheiro domingos ferreira'";"2843""";"";"'apto 0301 edf germana maria'";"'Boa Viagem'";"";"554,61";"100,76";"100,76";"1972""";"''";"''";"'CONCLUIDO'"
"'2015-01-27'";"2015-01-27 00:00:00";"800000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"2019""";"";"'apto 202 edf morada dos navegantes'";"'Boa Viagem'";"";"1080,0";"150,79";"150,79";"2009""";"''";"''";"'CONCLUIDO'"
"'2015-01-13'";"2015-01-13 00:00:00";"830000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"2019""";"";"'apto 502 edf morada dos navegantes'";"'Boa Viagem'";"";"1080,0";"150,79";"150,79";"2009""";"''";"''";"'CONCLUIDO'"
"'2015-04-17'";"2015-04-17 00:00:00";"580000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1979""";"";"'apto 0401 edf luiz de camões'";"'Boa Viagem'";"";"725,0";"221,94";"221,94";"1972""";"''";"''";"'CONCLUIDO'"
"'2015-02-05'";"2015-02-05 00:00:00";"410000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"287""";"";"'apto 0202 edf jaçanã'";"'Boa Viagem'";"";"598,0";"171,33";"171,33";"1980""";"''";"''";"'CONCLUIDO'"
"'2015-03-12'";"2015-03-12 00:00:00";"520000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua maria carolina'";"245""";"";"'apto 0502 edf monteparnasse'";"'Boa Viagem'";"";"700,3";"189,18";"189,18";"1984""";"''";"''";"'CONCLUIDO'"
"'2015-01-13'";"2015-01-13 00:00:00";"720000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua dos navegantes'";"1907""";"";"'apto 0602 edf infante dom henrique'";"'Boa Viagem'";"";"836,0";"138,29";"138,29";"1976""";"''";"''";"'CONCLUIDO'"
