data_estimativa;data_pagamento;base_de_calculo;perc_transmitido;'finalidade_construcao';'logradouro';n_endereco;'n_unidade';'complemento_endereco';'bairro';cep;area_total_terreno;area_constr_total;area_constr_privativa;ano_construcao;'n_matricula_reg_imoveis';'n_zona_reg_imoveis';'situacao'
2020/02/04 00:00:00;2020/02/20 00:00:00;;100.00;'APARTAMENTO';'Rua LUIZ AFONSO';158;'203';;'CIDADE BAIXA';90050310;0.00;121.59;97.00;1975;'11633';'2';'Impressa'
2020/02/04 00:00:00;2020/02/05 00:00:00;206000.00;100.00;'APARTAMENTO';'Rua DEMETRIO RIBEIRO';706;'501';;'CENTRO HISTORIC';90010312;0.00;61.57;41.02;1979;'24885';'5';'Impressa'
2020/02/11 00:00:00;2020/03/05 00:00:00;250000.00;100.00;'APARTAMENTO';'PCA GARIBALDI';22;'402';'apartamento 402';'CIDADE BAIXA';90050020;0.00;71.05;60.10;1975;'8334';'2';'Impressa'
2020/02/03 00:00:00;2020/02/07 00:00:00;254000.00;100.00;'APARTAMENTO';'Rua UMBU';1570;'215';'Bloco A';'CRISTO REDENTOR';91350100;0.00;60.91;50.25;1967;'2560';'4';'Impressa'
2020/02/03 00:00:00;;130000.00;100.00;;'Rua ADALBERTO SEVERO DE MORAES';25;;'Interior 4 - LOT CAMPOS COND LOT CAMPOS COND';'PASSO DAS PEDRA';91230747;174.44;;;;'32369';'6';'Impressa'
2020/02/04 00:00:00;;535000.00;100.00;'APARTAMENTO';'Rua VASCO DA GAMA';1218;'301';'EDIFÍCIO RESIDENCIAL AT TÜR';'RIO BRANCO';90420111;0.00;149.60;110.59;2006;'167907';'1';'Impressa'
2020/02/03 00:00:00;;191000.00;100.00;'APARTAMENTO';'Rua GEN LIMA E SILVA';1074;'21';;'CIDADE BAIXA';90050100;0.00;70.19;61.35;1961;'68163';'2';'Impressa'
2020/02/04 00:00:00;;692000.00;100.00;;'Rua RIVEIRA';609;;;'PETROPOLIS';90670160;290.00;;;;'18698';'2';'Impressa'
2020/02/04 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua VASCO DA GAMA';1218;'14';'EDIFÍCIO RESIDENCIAL AT TÜR';'RIO BRANCO';90420111;0.00;65.03;29.36;2006;'167937';'1';'Impressa'
2020/02/04 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua VASCO DA GAMA';1218;'14';'EDIFÍCIO RESIDENCIAL AT TÜR';'RIO BRANCO';90420111;0.00;65.03;29.36;2006;'167937';'1';'Impressa'
2020/02/04 00:00:00;2020/02/06 00:00:00;325000.00;100.00;'APARTAMENTO';'Rua GUILHERME ALVES';537;'304';;'JARDIM BOTANICO';90680001;0.00;84.71;69.53;1990;'82186';'2';'Impressa'
2020/02/04 00:00:00;2020/02/06 00:00:00;45000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua GUILHERME ALVES';537;'5';;'JARDIM BOTANICO';90680001;0.00;13.35;12.00;1990;'82194';'2';'Impressa'
2020/02/04 00:00:00;2020/03/02 00:00:00;192000.00;100.00;'APARTAMENTO';'Rua DEMETRIO RIBEIRO';8;'201';;'CENTRO HISTORIC';90010312;0.00;57.09;31.38;1989;'32758';'5';'Impressa'
2020/02/17 00:00:00;;80000.00;100.00;'RESIDENCIA ISOLADA';'Travessa DO  ESPIGAO';131;'131';'AP/SL 121';'LAMI';91787530;379.61;121.00;121.00;1985;'26523';'3';'Impressa'
2020/02/04 00:00:00;2020/02/12 00:00:00;208000.00;100.00;'APARTAMENTO';'Rua PRIMEIRO DE SETEMBRO';186;'404';'TORRE I - RESIDENCIAL MY URBAN LIFE';'VILA SAO JOSE';91520540;0.00;65.77;50.98;2016;'179630';'3';'Impressa'
2020/02/04 00:00:00;;338000.00;100.00;'APARTAMENTO';'Rua MARIANO DE MATOS';520;'715';'TORRE 2';'MEDIANEIRA';90880250;0.00;90.71;63.01;2015;'149766';'2';'Impressa'
2020/02/04 00:00:00;2020/02/12 00:00:00;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua PRIMEIRO DE SETEMBRO';186;'275';'RESIDENCIAL MY URBAN LIFE';'VILA SAO JOSE';91520540;0.00;13.02;12.00;2016;'179676';'3';'Impressa'
2020/02/03 00:00:00;2020/02/05 00:00:00;115000.00;100.00;'APARTAMENTO';'Rua SANTA ROSA DE LIMA';200;'303';'ap 303 bloco F';'RUBEM BERTA';91170590;0.00;57.67;52.55;1980;'6';'31335';'Impressa'
2020/02/04 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua MARIANO DE MATOS';520;'112';;'MEDIANEIRA';90880250;0.00;12.91;10.58;2015;'149655';'2';'Impressa'
2020/02/05 00:00:00;2020/02/26 00:00:00;772000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua JOSE DO PATROCINIO';913;'118';'TORRE 1';'CIDADE BAIXA';90050001;0.00;16.47;12.56;;'53720';'5';'Retificada'
2020/02/05 00:00:00;2020/02/26 00:00:00;;100.00;'APARTAMENTO';'Rua JOSE DO PATROCINIO';913;'913';'TORRE 1';'CIDADE BAIXA';90050001;0.00;128.65;79.29;;'53562';'5';'Retificada'
2020/02/05 00:00:00;2020/02/26 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua JOSE DO PATROCINIO';913;'119';'TORRE 1';'CIDADE BAIXA';90050001;0.00;14.17;10.81;;'53721';'5';'Retificada'
2020/02/11 00:00:00;;150000.00;100.00;;'Rua RAIMUNDO PEREIRA FRAGA';31;;'TERRENO';'CASCATA';91712033;300.00;;;;'46606';'3';'Impressa'
2020/02/04 00:00:00;2020/03/19 00:00:00;1050000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida TULIO DE ROSE';260;'14';'BLOCO B';'JARDIM EUROPA';91340110;0.00;29.88;21.16;2009;'141158';'4';'Impressa'
2020/02/04 00:00:00;2020/03/19 00:00:00;;100.00;'APARTAMENTO';'Avenida TULIO DE ROSE';260;'1102';'BLOCO B';'JARDIM EUROPA';91340110;0.00;168.24;108.84;2009;'141054';'4';'Impressa'
2020/02/18 00:00:00;2020/02/19 00:00:00;135000.00;100.00;;'Rua DONA MARIANA';723;;'terreno';'RESTINGA';91790755;1444.00;;;;'14114';'3';'Impressa'
2020/02/05 00:00:00;2020/03/10 00:00:00;570000.00;100.00;'APARTAMENTO';'PCA MARECHAL DEODORO';170;'103';;'CENTRO HISTORIC';90010300;0.00;162.40;135.75;1960;'104171';'1';'Impressa'
2020/02/03 00:00:00;2020/02/26 00:00:00;273000.00;100.00;'APARTAMENTO';'Avenida PROTASIO ALVES';7153;'502';'Ap. 502';'JARDIM CARVALHO';90410001;0.00;127.25;67.37;;'80247';'3';'Impressa'
2020/02/03 00:00:00;2020/02/26 00:00:00;30000.00;100.00;'ESPACO ESTACIONAMENTO VINCULADO RESID DESCOBERTO';'Avenida PROTASIO ALVES';7153;'338';'Estac. 338';'JARDIM CARVALHO';90410001;0.00;11.53;10.58;;'80683';'3';'Impressa'
2020/02/06 00:00:00;2020/03/03 00:00:00;351000.00;100.00;'APARTAMENTO';'Rua DR JOAO INACIO';1210;'505';'Ap. 505';'NAVEGANTES';90230180;0.00;101.68;62.33;;'205695';'1';'Retificada'
2020/02/06 00:00:00;2020/03/03 00:00:00;40000.00;100.00;'ESPACO ESTACIONAMENTO VINCULADO RESID COBERTO';'Rua DR JOAO INACIO';1210;'67';'Box 67';'NAVEGANTES';90230180;0.00;13.97;10.58;;'205816';'1';'Impressa'
2020/02/04 00:00:00;2020/02/07 00:00:00;550000.00;100.00;'APARTAMENTO';'Rua MURILO FURTADO';117;'302';;'PETROPOLIS';90470440;0.00;155.46;155.00;1974;'18688';'1';'Impressa'
2020/02/07 00:00:00;;380000.00;100.00;'RESIDENCIA CONDOM HORIZ ABERTO SEM AREA USO COMUM';'Rua DR SADY SOARES';159;'01';;'GUARUJA';91770556;0.00;142.86;142.86;2018;'198746';'3';'Impressa'
2020/02/05 00:00:00;2020/02/07 00:00:00;2960000.00;100.00;'RESIDENCIA ISOLADA';'Rua ANDRE PUENTE';406;'406';;'INDEPENDENCIA';90035150;628.00;205.00;205.00;1963;'3621';'1';'Impressa'
2020/02/03 00:00:00;2020/05/06 00:00:00;1095000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida TULIO DE ROSE';260;'114';'TORRE B';'JARDIM EUROPA';91340110;0.00;29.88;21.16;2009;'141258';'4';'Impressa'
2020/02/03 00:00:00;2020/05/06 00:00:00;;100.00;'APARTAMENTO';'Avenida TULIO DE ROSE';260;'801';'TORRE B';'JARDIM EUROPA';91340110;0.00;168.24;108.84;2009;'141041';'4';'Impressa'
2020/02/03 00:00:00;2020/02/05 00:00:00;325000.00;100.00;'RESIDENCIA NAO PADRONIZ EM CONDOM HORIZONTAL FECHADO';'Avenida BELEM VELHO';2307;'CASA 36';'CASA 36';'VILA NOVA';91740810;0.00;99.56;87.18;;'200113';'3';'Impressa'
2020/02/03 00:00:00;2020/02/06 00:00:00;185000.00;100.00;'APARTAMENTO';'Rua AMADEU F DE OLIVEIRA FREITAS';225;'303';'bloco B5';'MORRO SANTANA';91260010;0.00;60.46;53.27;1993;'3336';'6';'Impressa'
2020/02/03 00:00:00;2020/02/11 00:00:00;711440.00;7.44;;'Rua BORGES DO CANTO';189;;;'PETROPOLIS';90630020;514.80;;;;'137808';'2';'Impressa'
2020/02/03 00:00:00;;200000.00;100.00;'APARTAMENTO';'Avenida ASSIS BRASIL';2195;'3';;'PASSO DA AREIA';91110000;0.00;78.85;72.36;1958;'94654';'4';'Impressa'
2020/02/03 00:00:00;2020/02/11 00:00:00;40000.00;0.42;;'Rua BORGES DO CANTO';189;;;'PETROPOLIS';90630020;514.80;;;;'137808';'2';'Impressa'
2020/02/05 00:00:00;2020/02/07 00:00:00;224000.00;100.00;'APARTAMENTO';'Rua DR BARCELOS';1113;'215';;'TRISTEZA';91910250;0.00;65.66;59.84;1993;'75400';'3';'Impressa'
2020/02/05 00:00:00;2020/02/07 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua DR BARCELOS';1113;'21';;'TRISTEZA';91910250;0.00;23.17;12.00;1993;'75457';'3';'Impressa'
2020/02/04 00:00:00;;444000.00;100.00;'APARTAMENTO DE COBERTURA';'Rua PAES DE ANDRADE';37;'304';;'MENINO DEUS';90160230;0.00;173.47;127.87;1985;'68668';'2';'Impressa'
2020/02/04 00:00:00;2020/03/12 00:00:00;390000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua PEDRO IVO';272;'3';'EDIFICIO CONDOMINIO BOULEVARD SAINT PAUL';'MONT SERRAT';90450210;0.00;13.30;10.58;1998;'137111';'1';'Impressa'
2020/02/04 00:00:00;2020/03/12 00:00:00;;100.00;'APARTAMENTO';'Rua PEDRO IVO';272;'202';'EDIFICIO CONDOMINIO BOULEVARD SAINT PAUL';'MONT SERRAT';90450210;0.00;122.44;81.24;1998;'137106';'1';'Impressa'
2020/02/05 00:00:00;2020/02/12 00:00:00;174000.00;100.00;'APARTAMENTO';'Rua JOAO MORA';515;'102';'BLOCO B';'CAMAQUA';91920290;0.00;53.30;47.19;1980;'22873';'3';'Impressa'
2020/02/07 00:00:00;2020/02/11 00:00:00;187000.00;100.00;;'Rua FRANCISCO SOLANO BORGES';200;;'unidade 73 do Residencial Altos do Lago';'HIPICA';91787870;311.87;;;;'126807';'3';'Impressa'
2020/02/04 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua PAES DE ANDRADE';37;'10';;'MENINO DEUS';90160230;0.00;13.46;12.00;1985;'68680';'2';'Impressa'
2020/02/04 00:00:00;;110000.00;100.00;'APARTAMENTO';'Rua DR ARON MENDA';80;'416';'APARTAMENTO 416 DO BLOCO C';'JAR LEOPOLDINA';91250010;0.00;52.08;37.41;1979;'63496';'6';'Impressa'
2020/02/11 00:00:00;;133000.00;100.00;'APARTAMENTO';'Rua SABINO PEREIRA NUNES';931;'402';'RES RESERVA DO SUL II - BL  15 -  AP 402';'RESTINGA';91788708;0.00;69.89;40.99;;'202707';'3';'Impressa'
2020/02/04 00:00:00;2020/02/05 00:00:00;520000.00;100.00;'APARTAMENTO';'Rua SALDANHA MARINHO';199;'301';;'MENINO DEUS';90160240;0.00;120.18;81.77;2001;'109744';'2';'Impressa'
2020/02/04 00:00:00;2020/02/05 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua SALDANHA MARINHO';199;'21';;'MENINO DEUS';90160240;0.00;11.18;10.58;2001;'109795';'2';'Impressa'
2020/02/04 00:00:00;2020/02/06 00:00:00;700000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua DEA COUFAL';1411;'134';'BLOCO B1';'IPANEMA';91760020;0.00;33.11;24.99;1998;'84886';'3';'Impressa'
2020/02/04 00:00:00;2020/02/06 00:00:00;;100.00;'APARTAMENTO DE COBERTURA';'Rua DEA COUFAL';1411;'402';'BLOCO B1';'IPANEMA';91760020;0.00;235.93;154.31;1998;'84775';'3';'Impressa'
2020/02/04 00:00:00;2020/02/06 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua DEA COUFAL';1411;'108';'BLOCO B1';'IPANEMA';91760020;0.00;22.26;15.80;1998;'84860';'3';'Impressa'
2020/02/03 00:00:00;2020/02/06 00:00:00;160000.00;100.00;'APARTAMENTO';'Beco DO  FRANKLIN';220;'403';'Apartamento 403, sub-bloco C-2';'JARDIM SABARA';91210060;0.00;55.89;49.43;1979;'33405';'4';'Impressa'
2020/02/04 00:00:00;;263000.00;100.00;'APARTAMENTO';'Rua WILSON ADNISLEN FREITAS DE PAIVA';41;'632';'BLOCO H';'CAVALHADA';90830244;0.00;91.13;56.91;2012;'141692';'3';'Impressa'
2020/02/04 00:00:00;;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua WILSON ADNISLEN FREITAS DE PAIVA';41;'252';;'CAVALHADA';90830244;0.00;10.81;10.58;2010;'138918';'3';'Impressa'
2020/02/05 00:00:00;;154000.00;100.00;'SALA COMERCIAL';'Rua MARECHAL FLORIANO PEIXOTO';91;'218';'EDIFICIO BRAGANÇA';'CENTRO HISTORIC';90020061;0.00;48.28;32.41;1936;'129240';'1';'Reestimada'
2020/02/05 00:00:00;;406000.00;100.00;'APARTAMENTO';'Rua ANITA GARIBALDI';1161;'604';'Apartamento 604';'MONT SERRAT';90450000;0.00;107.25;70.26;1999;'137912';'1';'Impressa'
2020/02/06 00:00:00;2020/02/07 00:00:00;110000.00;100.00;'LOJA TERREA EM EDIFICIO';'Rua JOAO DE CASTILHO';25;'5';'Garagem 5';'JARDIM BOTANICO';90690220;0.00;48.71;41.32;1982;'56477';'2';'Impressa'
2020/02/03 00:00:00;2020/02/05 00:00:00;690000.00;100.00;'RESIDENCIA CONDOM HORIZ ABERTO SEM AREA USO COMUM';'Avenida ESCRIVAO JOSE ANTONIO DUARTE';612;'1';'Casa 01';'SARANDI';91150270;333.65;193.53;193.53;2016;'59508';'6';'Impressa'
2020/02/10 00:00:00;2020/02/14 00:00:00;247000.00;100.00;'APARTAMENTO';'Rua AIRTON FERREIRA DA SILVA';295;'807';'TORRE 2 do SETOR CONDOMINIAL ALTA VISTA';'FARRAPOS';90251083;0.00;97.16;50.64;2015;'177518';'4';'Impressa'
2020/02/05 00:00:00;2020/02/14 00:00:00;295000.00;100.00;'APARTAMENTO';'Rua RIACHUELO';1521;'35';;'CENTRO HISTORIC';90010270;0.00;74.37;65.05;1958;'93306';'1';'Impressa'
2020/02/03 00:00:00;2020/02/05 00:00:00;383000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Beco SOUZA COSTA';400;'13';'EDIFÍCIO SABIÁ';'MORRO SANTANA';91450140;0.00;25.04;21.16;2013;'150878';'3';'Impressa'
2020/02/03 00:00:00;2020/02/05 00:00:00;;100.00;'APARTAMENTO';'Beco SOUZA COSTA';400;'1308';'EDIFÍCIO SABIÁ';'MORRO SANTANA';91450140;0.00;131.89;76.05;2013;'150751';'3';'Impressa'
2020/02/04 00:00:00;2020/03/13 00:00:00;700000.00;100.00;'LOJA TERREA EM EDIFICIO';'Avenida BENTO GONCALVES';289;'289';;'AZENHA';90650002;0.00;210.00;210.00;1964;'101525';'2';'Impressa'
2020/02/04 00:00:00;2020/03/10 00:00:00;348000.00;71.44;'RESIDENCIA DE FRENTE COM INTERIORES';'Rua SAUDAVEL';46;'44';;'MEDIANEIRA';90880140;272.25;92.17;92.17;1985;'138413';'2';'Impressa'
2020/02/04 00:00:00;2020/03/10 00:00:00;;71.44;'RESIDENCIA DE FRENTE COM INTERIORES';'Rua SAUDAVEL';46;'46';;'MEDIANEIRA';90880140;272.25;106.47;106.47;1985;'138413';'2';'Impressa'
2020/02/07 00:00:00;2020/02/21 00:00:00;220000.00;100.00;'RESIDENCIA PADRONIZADA EM COND HORIZONTAL FECHADO';'Rua DORIVAL CASTILHO MACHADO';116;'6';'casa 06';'HIPICA';91755210;0.00;62.86;52.15;2016;'175417';'3';'Impressa'
2020/02/05 00:00:00;2020/02/10 00:00:00;330000.00;100.00;'APARTAMENTO';'Rua AMOROSO COSTA';86;'404';;'CRISTO REDENTOR';91040010;0.00;109.35;99.36;1975;'413';'4';'Impressa'
2020/02/05 00:00:00;;135000.00;100.00;'APARTAMENTO';'Rua LOPO GONCALVES';485;'302';'Edufício Catalunya';'CIDADE BAIXA';90050350;0.00;49.56;31.79;1983;'18663';'5';'Impressa'
2020/02/03 00:00:00;;163900.00;100.00;'APARTAMENTO';'Avenida PROTASIO ALVES';10537;'502';'apto. 502 bloco 21';'MARIO QUINTANA';90410001;0.00;98.67;40.23;;'201400';'3';'Impressa'
2020/02/04 00:00:00;2020/02/05 00:00:00;301000.00;100.00;'APARTAMENTO';'Rua TAMANDARE';1020;'410';;'CRISTAL';91900790;0.00;74.14;61.95;2010;'133900';'3';'Impressa'
2020/02/04 00:00:00;2020/02/05 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua TAMANDARE';1020;'59';;'CRISTAL';91900790;0.00;13.31;12.11;2010;'133974';'3';'Impressa'
2020/02/05 00:00:00;;74000.00;100.00;'SALA COMERCIAL';'Rua MARECHAL FLORIANO PEIXOTO';38;'310';;'CENTRO HISTORIC';90020061;0.00;28.94;21.82;1959;'134161';'1';'Impressa'
2020/02/11 00:00:00;;141355.60;100.00;'APARTAMENTO';'Rua SETE MIL OITO LOT RES RESTINGA';230;'301';'apto. 301 bloco 3';'RESTINGA';91788870;0.00;70.94;40.46;;'205402';'3';'Impressa'
2020/02/03 00:00:00;2020/02/07 00:00:00;151000.00;100.00;'APARTAMENTO';'Avenida BALTAZAR DE OLIVEIRA GARCIA';3795;'405';;'JAR LEOPOLDINA';91130000;0.00;85.85;62.19;1978;'30099';'6';'Impressa'
2020/02/04 00:00:00;2020/02/06 00:00:00;170000.00;100.00;'APARTAMENTO';'Rua MARECHAL HERMES';151;'301';'Apartamento 301';'TRISTEZA';91910290;0.00;53.53;53.53;1981;'28681';'3';'Retificada'
2020/02/04 00:00:00;2020/02/27 00:00:00;107000.00;100.00;'APARTAMENTO';'Rua LUIS LEDERMAN';74;'204';;'MORRO SANTANA';91450080;0.00;46.16;38.49;1982;'34740';'3';'Impressa'
2020/02/04 00:00:00;;383000.00;100.00;'APARTAMENTO';'Rua DR ARMANDO BARBEDO';571;'305';'APARTAMENTO 305';'TRISTEZA';91920520;0.00;116.15;85.35;1982;'40498';'3';'Impressa'
2020/02/04 00:00:00;2020/02/26 00:00:00;35000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua DR ARMANDO BARBEDO';571;'27';'EDIFÍCIO CEL GERDANO';'TRISTEZA';91920520;0.00;25.50;12.00;1982;'40544';'3';'Retificada'
2020/02/03 00:00:00;;125400.00;100.00;'RESIDENCIA ISOLADA';'Estrada CRISTIANO KRAEMER';3483;;;'CAMPO NOVO';91750060;279.53;122.00;122.00;1982;'133495';'3';'Impressa'
2020/02/04 00:00:00;2020/02/26 00:00:00;383000.00;100.00;'APARTAMENTO';'Rua DR ARMANDO BARBEDO';571;'305';'EDIFÍCIO CEL GERDANO';'TRISTEZA';91920520;0.00;116.16;85.36;1982;'40498';'3';'Retificada'
2020/02/05 00:00:00;2020/02/07 00:00:00;280000.00;100.00;'APARTAMENTO';'Rua CABRAL';266;'21';;'RIO BRANCO';90420120;0.00;81.70;81.70;1957;'27434';'1';'Impressa'
2020/02/03 00:00:00;;94600.00;100.00;'RESIDENCIA ISOLADA';'Estrada CRISTIANO KRAEMER';3473;;;'CAMPO NOVO';91750060;207.25;72.00;72.00;1981;'133495';'3';'Impressa'
2020/02/04 00:00:00;2020/02/10 00:00:00;627000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua MARIO ANTUNES DA CUNHA';116;'224';'EDIFICIO TREND RESIDENCE';'PETROPOLIS';90690400;0.00;41.63;21.16;2016;'140008';'2';'Impressa'
2020/02/04 00:00:00;2020/02/10 00:00:00;;100.00;'APARTAMENTO';'Rua MARIO ANTUNES DA CUNHA';116;'203';'EDIFICIO TREND RESIDENCE';'PETROPOLIS';90690400;0.00;104.88;77.07;2016;'140672';'2';'Impressa'
2020/02/04 00:00:00;2020/02/12 00:00:00;130000.00;100.00;;'Rua ADALBERTO SEVERO DE MORAES';25;;'Interior 4 - LOT CAMPOS COND LOT CAMPOS COND';'PASSO DAS PEDRA';91230747;174.44;;;;'32369';'6';'Impressa'
2020/02/04 00:00:00;2020/02/06 00:00:00;385000.00;100.00;'APARTAMENTO';'Rua AFONSO RODRIGUES';408;'402';;'JARDIM BOTANICO';90690170;0.00;97.72;64.10;2010;'134074';'2';'Impressa'
2020/02/04 00:00:00;2020/02/07 00:00:00;370000.00;100.00;'RESIDENCIA ISOLADA';'Rua FREDERICO ETZBERGER';318;;'casa';'NONOAI';91720510;325.00;133.00;133.00;1979;'153';'3';'Retificada'
2020/02/07 00:00:00;2020/03/04 00:00:00;153129.38;11.67;;'Estrada COSTA GAMA';5780;;;'RESTINGA';91787290;13125.00;;;;'183749';'3';'Impressa'
2020/02/04 00:00:00;2020/02/06 00:00:00;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua AFONSO RODRIGUES';408;'26';;'JARDIM BOTANICO';90690170;0.00;17.71;14.03;2010;'134063';'2';'Impressa'
2020/02/04 00:00:00;;514000.00;100.00;'RESIDENCIA CONDOM HORIZ ABERTO SEM AREA USO COMUM';'Rua ALBERTO SILVA';1280;;'CASA 2';'VILA IPIRANGA';91370000;0.00;153.04;153.04;2010;'154465';'4';'Impressa'
2020/02/04 00:00:00;;35940.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua JOSE PEREIRA DA CUNHA';68;'6';;'VILA NOVA';91740327;0.00;11.43;10.58;2017;'189307';'3';'Impressa'
2020/02/14 00:00:00;2020/02/19 00:00:00;680000.00;100.00;'APARTAMENTO';'Rua BARAO DE SANTO ANGELO';467;'301';;'MOINHOS VENTO';90570090;0.00;165.80;138.70;1973;'150350';'1';'Impressa'
2020/02/14 00:00:00;2020/02/19 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua BARAO DE SANTO ANGELO';467;'9';;'MOINHOS VENTO';90570090;0.00;27.78;17.48;1973;'173844';'1';'Impressa'
2020/02/04 00:00:00;2020/02/11 00:00:00;340000.00;100.00;'RESIDENCIA PADRONIZADA EM COND HORIZONTAL FECHADO';'Avenida JOAO FERREIRA JARDIM';140;'51';;'PARQUE STA FE';91180290;0.00;191.43;115.23;2005;'26666';'6';'Impressa'
2020/02/04 00:00:00;;214000.00;100.00;'APARTAMENTO';'Rua BOTAFOGO';621;'111';;'MENINO DEUS';90150051;0.00;53.32;46.72;1970;'18750';'2';'Impressa'
2020/02/06 00:00:00;;420000.00;100.00;'RESIDENCIA ISOLADA';'Rua DR AFFONSO SANMARTIN';210;'210';;'JARDIM DO SALSO';91410100;360.00;118.00;118.00;1972;'7197';'3';'Impressa'
2020/02/04 00:00:00;2020/08/03 00:00:00;688500.00;100.00;'APARTAMENTO';'Rua CEL CORTE REAL';257;'1101';;'PETROPOLIS';90630080;0.00;152.74;94.32;;'159084';'2';'Impressa'
2020/02/04 00:00:00;;185000.00;100.00;'APARTAMENTO';'Rua OSMINDO JULIO KUHN';555;'808';'apto. 808 torre 1';'PARQUE STA FE';91180730;0.00;99.31;44.32;;'61695';'6';'Impressa'
2020/02/04 00:00:00;;214000.00;100.00;'APARTAMENTO';'Rua BOTAFOGO';621;'111';;'MENINO DEUS';90150051;0.00;53.32;46.72;1970;'18750';'2';'Impressa'
2020/02/04 00:00:00;;214000.00;100.00;'APARTAMENTO';'Rua BOTAFOGO';621;'111';;'MENINO DEUS';90150051;0.00;53.32;46.72;1970;'18750';'2';'Impressa'
2020/02/04 00:00:00;2020/08/03 00:00:00;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua CEL CORTE REAL';257;'42';;'PETROPOLIS';90630080;0.00;13.99;10.58;;'159063';'2';'Impressa'
2020/02/04 00:00:00;;174899.70;100.00;'APARTAMENTO';'Rua OSMINDO JULIO KUHN';555;'101';'apto. 101 torre 2';'PARQUE STA FE';91180730;0.00;99.98;44.32;;'61728';'6';'Impressa'
2020/02/04 00:00:00;2020/08/03 00:00:00;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua CEL CORTE REAL';257;'41';;'PETROPOLIS';90630080;0.00;13.99;10.58;;'159062';'2';'Impressa'
2020/02/04 00:00:00;2020/05/05 00:00:00;345000.00;100.00;'RESIDENCIA ISOLADA';'Rua TAMANDARE';777;'777';;'CRISTAL';91900790;300.00;127.00;127.00;2009;'48053';'2';'Impressa'
2020/02/04 00:00:00;;186900.00;100.00;'APARTAMENTO';'Rua OSMINDO JULIO KUHN';555;'503';'apto 503 bloco 2';'PARQUE STA FE';91180730;0.00;99.33;44.31;;'61762';'6';'Impressa'
2020/02/04 00:00:00;;180000.00;100.00;'APARTAMENTO';'Rua OSMINDO JULIO KUHN';555;'507';'apto. 507 torre 2';'PARQUE STA FE';91180730;0.00;99.31;44.32;;'61766';'6';'Impressa'
2020/02/04 00:00:00;;182900.01;100.00;'APARTAMENTO';'Rua OSMINDO JULIO KUHN';555;'707';'apto. 707 torre 2';'PARQUE STA FE';91180730;0.00;99.31;44.32;;'61782';'6';'Impressa'
2020/02/04 00:00:00;;187000.00;100.00;'APARTAMENTO';'Rua OSMINDO JULIO KUHN';555;'604';'apto. 604 torre 2';'PARQUE STA FE';91180730;0.00;99.33;44.31;;'61771';'6';'Impressa'
2020/02/04 00:00:00;2020/02/19 00:00:00;184000.00;100.00;'APARTAMENTO';'Rua OSMINDO JULIO KUHN';555;'903';'apto. 903 bloco 6';'PARQUE STA FE';91180730;0.00;99.33;44.31;;'62180';'6';'Retificada'
2020/02/05 00:00:00;2020/02/07 00:00:00;990000.00;100.00;'APARTAMENTO';'Rua SALDANHA MARINHO';359;'501';'APARTAMENTO Nº 501';'MENINO DEUS';90160240;0.00;176.12;105.91;;'153619';'2';'Impressa'
